alpha,beta,phase_offset,psi_offset,chi_red,K
62.437578814991454,2.0228374195931025,8.206854243845662,9.723735662909775,1.1002351348322719,-25.115057200480898
123.16640379815864,2.043258349727082,8.206854243845662,9.723735662909775,1.1001591045269141,-23.477999609638324
105.52359087840968,2.1320148225130566,8.206854243845662,9.723735662909775,1.099250252451005,-25.899628055252496
113.03145817652404,2.069917480639262,8.206854243845662,9.723735662909775,1.09897996573146,-25.479380485549104
128.54502000354876,1.895528026604211,8.206854243845662,9.723735662909775,1.0985471768994892,-23.645274471255934
119.82135348994612,2.1192584437285262,8.206854243845662,9.723735662909775,1.0980099535728185,-23.461045533348017
46.85447802090754,1.579359010821463,8.206854243845662,9.723735662909775,1.0951587786931365,-26.472381402465455
110.68298572448064,2.2816570787358614,8.206854243845662,9.723735662909775,1.0948942276819202,-23.499226644928395
72.87343610298781,2.226662365714418,8.206854243845662,9.723735662909775,1.0943021289717034,-24.59684734535982
46.40718796731487,1.5560756737983326,8.206854243845662,9.723735662909775,1.094009739108454,-26.67097132802455
129.9514850374013,1.8319388521549056,8.206854243845662,9.723735662909775,1.0938858281663268,-23.979930894391526
89.70083632567554,2.393750582787632,8.206854243845662,9.723735662909775,1.0931305335940893,-23.942206044939844
46.7990758547764,1.5698230795103143,8.206854243845662,9.723735662909775,1.092273424468872,-26.60899794926774
102.21689372593708,2.1515405851934304,8.206854243845662,9.723735662909775,1.091741304567683,-26.033157943438276
50.733007416459394,1.6324937840739722,8.206854243845662,9.723735662909775,1.0914182485060528,-27.176017326337945
111.1732154163967,2.2727849230145836,8.206854243845662,9.723735662909775,1.0912082302631967,-23.51384538153605
122.85292547440646,1.942570855281332,8.206854243845662,9.723735662909775,1.0909339435323004,-24.782339599563958
126.46349981741685,1.8832643602425492,8.206854243845662,9.723735662909775,1.0906261232503323,-24.472191194401592
121.36896250070188,2.0797393380368447,8.206854243845662,9.723735662909775,1.0903701162581265,-23.52783614934341
99.47591287191408,2.3857405348609717,8.206854243845662,9.723735662909775,1.0902380156313822,-23.695077526232414
86.47367376220248,2.3773910852499256,8.206854243845662,9.723735662909775,1.0900165780818836,-24.061548648961836
125.85233277344798,1.8942365289506569,8.206854243845662,9.723735662909775,1.0898263830176882,-24.520888566808864
114.0048237707078,2.0640842223982077,8.206854243845662,9.723735662909775,1.0893069128304254,-25.363141355572274
70.68673996155748,1.988611845943808,8.206854243845662,9.723735662909775,1.0892506421744763,-27.195998464384633
96.66870955388762,2.165077130350255,8.206854243845662,9.723735662909775,1.0888650191820073,-26.29082978520234
76.13662013499791,2.0556760607898497,8.206854243845662,9.723735662909775,1.0887744298467807,-27.06587893962551
120.06897462818397,2.1079910146480927,8.206854243845662,9.723735662909775,1.088444860516369,-23.52774048465629
56.07240400001823,1.856587465428248,8.206854243845662,9.723735662909775,1.0882692453651852,-25.611033848028768
98.5542130242232,2.388813232521059,8.206854243845662,9.723735662909775,1.0880584886710072,-23.725092238129246
126.6912962328168,1.9386407110573176,8.206854243845662,9.723735662909775,1.0874370182817632,-23.70337573703537
64.97857770665854,2.0736606243577427,8.206854243845662,9.723735662909775,1.087373075270496,-25.042617703877042
121.9745988807642,2.0632385741125887,8.206854243845662,9.723735662909775,1.0871547377330406,-23.561763029781517
74.16520282310535,2.2437474952416068,8.206854243845662,9.723735662909775,1.0866855756287903,-24.573013073014582
51.48796831473811,1.7234613325089896,8.206854243845662,9.723735662909775,1.0865030552082924,-26.017070545725378
63.84962008656078,2.0482905573309864,8.206854243845662,9.723735662909775,1.0862622520194554,-25.114582705454012
116.26419759015508,2.1848109088058436,8.206854243845662,9.723735662909775,1.0862581741687096,-23.52294906995629
59.9441488843088,1.818079693530919,8.206854243845662,9.723735662909775,1.085756336959073,-27.281518411591048
87.42229915207956,2.1463315702855397,8.206854243845662,9.723735662909775,1.0856577806412717,-26.67397461536208
51.31789193502435,1.6503009923839898,8.206854243845662,9.723735662909775,1.0843444350192692,-27.10580575094683
110.07591631155492,2.2848350782048783,8.206854243845662,9.723735662909775,1.084276115271751,-23.559107280380047
51.652372769658136,1.7264370148940884,8.206854243845662,9.723735662909775,1.0840558537072784,-26.031439323191297
53.04087743332552,1.7675879399601089,8.206854243845662,9.723735662909775,1.083324323202206,-25.905526454319748
106.18954899767472,2.331201179003884,8.206854243845662,9.723735662909775,1.0829195639168279,-23.609663105378367
127.59695269531612,1.878509310183901,8.206854243845662,9.723735662909775,1.0826907215685704,-24.170679269752036
87.18298598133688,2.3780197717966303,8.206854243845662,9.723735662909775,1.0821892272176208,-24.071698787003214
78.07828314174513,2.2961765608723397,8.206854243845662,9.723735662909775,1.081971488318022,-24.42101481166222
48.55118482924944,1.616003290585894,8.206854243845662,9.723735662909775,1.081826110849636,-26.57890332672082
111.57805689798752,2.261862403117476,8.206854243845662,9.723735662909775,1.081651003755661,-23.562080435817297
53.04327487222249,1.7662727306935295,8.206854243845662,9.723735662909775,1.0815216511400465,-25.925626418973614
115.64465430223947,2.0494105617907223,8.206854243845662,9.723735662909775,1.0813808462167953,-25.208664424915355
89.43073573137377,2.1570541397743312,8.206854243845662,9.723735662909775,1.0804524765863688,-26.567014134642324
124.43224996326582,1.9261596962150944,8.206854243845662,9.723735662909775,1.0804054792674553,-24.5390847163011
108.57935026168516,2.3024275421478393,8.206854243845662,9.723735662909775,1.080260406829319,-23.594372170104375
127.31470116732145,1.9020841359338336,8.206854243845662,9.723735662909775,1.0796491686115657,-23.961471084866712
92.54724444488971,2.1663916273996904,8.206854243845662,9.723735662909775,1.079024527656338,-26.42772736644984
123.0123983940997,1.949458613077894,8.206854243845662,9.723735662909775,1.078816341971605,-24.650331739569104
93.4474693529818,2.1679866793839295,8.206854243845662,9.723735662909775,1.0787463686609942,-26.386575401487143
49.84524247165944,1.6302149582342764,8.206854243845662,9.723735662909775,1.0779453305516384,-26.866019243292627
59.993585923814265,1.8233437547804383,8.206854243845662,9.723735662909775,1.077507884408294,-27.216353872613364
126.80611475932068,1.916089826467001,8.206854243845662,9.723735662909775,1.077304578542898,-23.94638094676032
118.3584173919645,2.1373601063740892,8.206854243845662,9.723735662909775,1.0769999469380824,-23.595280360998547
125.41866105975726,1.962924492914027,8.206854243845662,9.723735662909775,1.0769445356515726,-23.791900986146647
67.69456110047608,2.125013690024645,8.206854243845662,9.723735662909775,1.076937680133616,-24.950758137198456
68.80300589068544,2.146523446896154,8.206854243845662,9.723735662909775,1.0766616891125524,-24.8922526611333
91.115703985469,2.3904034844920687,8.206854243845662,9.723735662909775,1.076569705730944,-23.97149226030184
64.5674516286505,1.902679768862072,8.206854243845662,9.723735662909775,1.076517356702999,-27.19997476079069
66.4630098714109,1.9329999572144343,8.206854243845662,9.723735662909775,1.0761218226924734,-27.179968086370675
77.12211778898991,2.071645721351473,8.206854243845662,9.723735662909775,1.0757681673645447,-26.967356177548158
105.77911665601076,2.3316005973180154,8.206854243845662,9.723735662909775,1.0751759972026842,-23.654108380586685
70.97805742334783,1.9987378199536463,8.206854243845662,9.723735662909775,1.0751251117721754,-27.106138360037715
119.21365924957682,2.007523869268198,8.206854243845662,9.723735662909775,1.0749830936007552,-24.915429397134062
122.70920776288548,2.0351430340971888,8.206854243845662,9.723735662909775,1.0748791803596727,-23.69375487484193
82.0897225913162,2.3369851764668823,8.206854243845662,9.723735662909775,1.0748660791608582,-24.290413838681978
86.97252345606945,2.373569718065625,8.206854243845662,9.723735662909775,1.0747875999983558,-24.112281671650518
54.73050522439394,1.7256052371360229,8.206854243845662,9.723735662909775,1.0747805091017977,-27.11276722030886
103.52743808240366,2.1539531837053687,8.206854243845662,9.723735662909775,1.0738083371887372,-25.8684380274347
126.25570385771816,1.9150744895813008,8.206854243845662,9.723735662909775,1.0737439166697753,-24.130185767019437
99.84017079345048,2.167764722125966,8.206854243845662,9.723735662909775,1.071939652760845,-26.048183346766876
113.90436534836968,2.218923007091064,8.206854243845662,9.723735662909775,1.0718239309351765,-23.61245529357927
125.57015593204504,1.923464228285084,8.206854243845662,9.723735662909775,1.0717897963995369,-24.234068338322935
124.71915500718023,1.9329418397855849,8.206854243845662,9.723735662909775,1.07154540331846,-24.368767862459176
56.75245886467319,1.864308082372375,8.206854243845662,9.723735662909775,1.0714486326246306,-25.706841116899557
70.75952968264302,1.9977404486955097,8.206854243845662,9.723735662909775,1.0708899864651749,-27.083808532890007
95.08582922856192,2.3897475155374934,8.206854243845662,9.723735662909775,1.070634080891381,-23.888196190337204
115.85984638852447,2.053456768620862,8.206854243845662,9.723735662909775,1.070224385612857,-25.113472413053834
50.84950004027249,1.6816775017510253,8.206854243845662,9.723735662909775,1.0701278288171827,-26.425219802601553
100.8197087594005,2.3691318572930413,8.206854243845662,9.723735662909775,1.070122767881745,-23.76113303415899
121.8852785403322,2.0511287984166984,8.206854243845662,9.723735662909775,1.0698075173920023,-23.723846796019277
60.07749728755667,1.829299517963136,8.206854243845662,9.723735662909775,1.0696687112464727,-27.150688500683057
89.96444685941607,2.163626114802639,8.206854243845662,9.723735662909775,1.0695198902481873,-26.48765775153229
50.7960286139543,1.667691670059611,8.206854243845662,9.723735662909775,1.06858519892018,-26.62650951349061
72.20874866725464,2.2036761684287853,8.206854243845662,9.723735662909775,1.0681650454327987,-24.76276830682319
51.70901203564646,1.6766025026838065,8.206854243845662,9.723735662909775,1.0680138359563343,-26.82590368144134
125.27379239106337,1.9433225677838095,8.206854243845662,9.723735662909775,1.06792383890979,-24.074926761286495
67.88360339905527,1.958469147073714,8.206854243845662,9.723735662909775,1.0679202404919896,-27.108084408776396
84.04775435872654,2.1343451428188587,8.206854243845662,9.723735662909775,1.0679091520059762,-26.706112282621923
123.08160098685394,1.9597529013731076,8.206854243845662,9.723735662909775,1.0677398395799442,-24.50163706513754
79.38718994967181,2.097422535723979,8.206854243845662,9.723735662909775,1.0675264323213147,-26.85594724763801
78.31009616923129,2.292392220537934,8.206854243845662,9.723735662909775,1.0674055129883278,-24.482002836657568
61.122051856273615,1.974301505598845,8.206854243845662,9.723735662909775,1.06713709634385,-25.417093491984463
103.65959633855825,2.156563855951731,8.206854243845662,9.723735662909775,1.0670523212299026,-25.82273062031173
84.04217765922594,2.3502363372576554,8.206854243845662,9.723735662909775,1.0668868640202962,-24.253852067210865
76.02757670289029,2.261860910244991,8.206854243845662,9.723735662909775,1.066537872449215,-24.588142841803457
100.25037839171512,2.370624405596388,8.206854243845662,9.723735662909775,1.0665115840380526,-23.79010407012123
51.413133949229696,1.6930617638343648,8.206854243845662,9.723735662909775,1.0659802121038038,-26.45652791729103
91.35485055208638,2.16953145146158,8.206854243845662,9.723735662909775,1.0656246178712139,-26.408214362066772
99.15663110743088,2.172171335340721,8.206854243845662,9.723735662909775,1.0656246100290323,-26.047306201923554
101.68535858788006,2.361319749018719,8.206854243845662,9.723735662909775,1.0654750064326877,-23.768144049025867
80.4185766427053,2.1075885370230907,8.206854243845662,9.723735662909775,1.0653589752279258,-26.81227782119775
124.52375916174572,1.94991248167716,8.206854243845662,9.723735662909775,1.0648955582220903,-24.21370442800455
96.06880975929585,2.385402673959959,8.206854243845662,9.723735662909775,1.0647342190642315,-23.89162078186137
104.40363001307118,2.339465938988724,8.206854243845662,9.723735662909775,1.0647245447410751,-23.727743428567514
65.81755685907832,1.9286381524652256,8.206854243845662,9.723735662909775,1.0646895128850067,-27.106017433929413
84.14593206421219,2.350006402472673,8.206854243845662,9.723735662909775,1.0646545516225396,-24.26076802957364
67.46840217780013,1.9540827441137765,8.206854243845662,9.723735662909775,1.0643309052611114,-27.088187066615358
77.26034603964642,2.277515514879454,8.206854243845662,9.723735662909775,1.0642381326163244,-24.544289807756915
55.4379531107859,1.748030586822594,8.206854243845662,9.723735662909775,1.0636201284763342,-26.996725249690897
121.36319763439704,1.9877010950987284,8.206854243845662,9.723735662909775,1.0634625478413384,-24.618307887049504
111.15506007104614,2.2575368632939217,8.206854243845662,9.723735662909775,1.0627259342014062,-23.675485972669776
117.59810322978528,2.037501863644181,8.206854243845662,9.723735662909775,1.0626170181552939,-24.926262919807538
55.81176915334726,1.7560237827118923,8.206854243845662,9.723735662909775,1.0623772861281136,-26.994088350269596
82.82002390481316,2.3377135932891377,8.206854243845662,9.723735662909775,1.0620411632444955,-24.323880693877328
52.44954268716226,1.724739668820277,8.206854243845662,9.723735662909775,1.0620255330855506,-26.341323196507915
112.23724701385072,2.240464122746957,8.206854243845662,9.723735662909775,1.0620228336575515,-23.677196953321328
83.6862632567225,2.3449549291812986,8.206854243845662,9.723735662909775,1.0617468282225326,-24.292219650081332
106.41089527589054,2.3179318042072197,8.206854243845662,9.723735662909775,1.0617347147692717,-23.71793669656111
83.69189085407913,2.3449541267084157,8.206854243845662,9.723735662909775,1.0616485306417143,-24.292491835608395
110.03482648089522,2.272778242709819,8.206854243845662,9.723735662909775,1.0611812438026393,-23.690221104811844
95.44436570252144,2.3846284751626285,8.206854243845662,9.723735662909775,1.060942221516002,-23.925645884398396
117.64301711944624,2.140545730265643,8.206854243845662,9.723735662909775,1.06081015720351,-23.717124597081128
122.32302834347,1.9786767744075464,8.206854243845662,9.723735662909775,1.0607643968689562,-24.474564242034315
123.32185538391116,1.9991672029026688,8.206854243845662,9.723735662909775,1.0606984768545236,-23.952947778563928
77.8438183386541,2.2830019530642573,8.206854243845662,9.723735662909775,1.0599987743955823,-24.540440354755336
71.76918767944949,2.016273801780386,8.206854243845662,9.723735662909775,1.0599979999027451,-26.99583320521154
94.54360605605557,2.1775407717864397,8.206854243845662,9.723735662909775,1.0599176858144372,-26.235775064390246
101.39265258576036,2.1690675530471992,8.206854243845662,9.723735662909775,1.0598844722406162,-25.900655451582946
98.73787226858926,2.374427085288658,8.206854243845662,9.723735662909775,1.059351820390001,-23.85712329502085
91.75045829202068,2.3835335984456094,8.206854243845662,9.723735662909775,1.059329760333913,-24.033881433623144
120.644368763532,2.001481618016129,8.206854243845662,9.723735662909775,1.0593253136450853,-24.63390694860079
89.19478075091577,2.165529686132487,8.206854243845662,9.723735662909775,1.059022276879937,-26.461776992083482
105.40253228171775,2.32689491217549,8.206854243845662,9.723735662909775,1.05897778516728,-23.7454266254837
54.19184571702794,1.7305766057839094,8.206854243845662,9.723735662909775,1.058908120547766,-26.853956685888463
64.55752945264214,2.0493310571222167,8.206854243845662,9.723735662909775,1.0587009169252612,-25.25219227253887
121.38084313466788,1.99357421683753,8.206854243845662,9.723735662909775,1.0581894970159837,-24.5412020556564
52.99080888118765,1.714480536764654,8.206854243845662,9.723735662909775,1.0581126705259343,-26.690148874834716
123.28838538896844,1.9763536520883491,8.206854243845662,9.723735662909775,1.0580707070053705,-24.23863208120237
123.03358789811644,1.9774935494135804,8.206854243845662,9.723735662909775,1.0578427576444693,-24.29515893989072
120.133818326658,2.0820195173672147,8.206854243845662,9.723735662909775,1.0578255219103698,-23.80547480744052
121.35420833760008,2.0511898229551235,8.206854243845662,9.723735662909775,1.0577343888806132,-23.858910121783733
79.52293288802555,2.3021127667243064,8.206854243845662,9.723735662909775,1.0576318158198188,-24.479988113345456
83.55698903406811,2.135643135681022,8.206854243845662,9.723735662909775,1.05754138572157,-26.665074268100454
59.27116182436699,1.9212179845797976,8.206854243845662,9.723735662909775,1.0572230443415882,-25.640196898840152
97.9473987363332,2.178104819816042,8.206854243845662,9.723735662909775,1.0571718466303253,-26.058960562447172
73.58107132407571,2.2206010614167724,8.206854243845662,9.723735662909775,1.0571193022911658,-24.755935206023768
92.23090496049086,2.3830884804074657,8.206854243845662,9.723735662909775,1.0570219202995434,-24.031362736751817
109.1896400488115,2.1271075654420457,8.206854243845662,9.723735662909775,1.0569714763825635,-25.445172357183303
76.0138656125032,2.0684199034090085,8.206854243845662,9.723735662909775,1.0568746651880596,-26.884909009955912
66.22253789185228,2.084227004317654,8.206854243845662,9.723735662909775,1.0567311702096358,-25.16231853960751
75.32466635637851,2.060890962192545,8.206854243845662,9.723735662909775,1.0566833477075992,-26.90029148673985
64.64664458855854,1.9144840179608025,8.206854243845662,9.723735662909775,1.0566035700421281,-27.05006976524635
113.53934615290164,2.2153433112658973,8.206854243845662,9.723735662909775,1.0564190510741536,-23.716893131360383
60.160148461255936,1.9434524040323,8.206854243845662,9.723735662909775,1.056414554338446,-25.577684477685782
83.29365867471556,2.3390066194776153,8.206854243845662,9.723735662909775,1.0561972789394318,-24.33492681153493
93.7696829993303,2.1785239169671087,8.206854243845662,9.723735662909775,1.0561529329256438,-26.249696692969422
67.22511379964635,1.9547701343306585,8.206854243845662,9.723735662909775,1.0560306879130235,-27.030720307632095
122.2469591745339,2.0232431580960224,8.206854243845662,9.723735662909775,1.05599873586592,-23.955761082161775
80.03956434152686,2.3069590857874545,8.206854243845662,9.723735662909775,1.0556832812148464,-24.468329688930346
95.80207227629772,2.381286964074789,8.206854243845662,9.723735662909775,1.0553929059763854,-23.944476597153113
88.88110091630612,2.373395952118514,8.206854243845662,9.723735662909775,1.0550662057277136,-24.143144141966395
58.18177987727212,1.8906980966009144,8.206854243845662,9.723735662909775,1.0550608246520345,-25.754771614857436
62.4010441277753,1.9974466454513615,8.206854243845662,9.723735662909775,1.0548977900178311,-25.425708074979422
121.69003994195812,2.0371100001631106,8.206854243845662,9.723735662909775,1.0545519105200436,-23.937534918918622
80.77427606323451,2.115707620334277,8.206854243845662,9.723735662909775,1.0542742984048539,-26.736906924627323
53.45487914059743,1.7305746870535472,8.206854243845662,9.723735662909775,1.0542590513152703,-26.60258021847683
91.8764271816599,2.3811277956558428,8.206854243845662,9.723735662909775,1.0540366119154705,-24.056475757079102
56.98582689750052,1.7848551702061002,8.206854243845662,9.723735662909775,1.0538724720205772,-26.922259865560378
65.7294454055131,1.9331374773750412,8.206854243845662,9.723735662909775,1.053865589615973,-27.024245910266366
69.77686491757431,2.1532175401311093,8.206854243845662,9.723735662909775,1.0538464234124116,-24.974881862634348
72.01634658558896,2.1931174154943847,8.206854243845662,9.723735662909775,1.0537786384510157,-24.85497721473294
92.16894062826776,2.3813407953874446,8.206854243845662,9.723735662909775,1.0536501263438867,-24.049988511038382
76.37062571461185,2.073835486070138,8.206854243845662,9.723735662909775,1.053612464612917,-26.85579891802911
93.71645968134162,2.179723510732387,8.206854243845662,9.723735662909775,1.0534838139011231,-26.236851758790685
118.21245213962352,2.121713884025482,8.206854243845662,9.723735662909775,1.053179874522931,-23.801806742400547
59.63326866403552,1.9274565373196992,8.206854243845662,9.723735662909775,1.053003950748108,-25.652741929587865
67.5012564696825,2.1085130053876497,8.206854243845662,9.723735662909775,1.0529909866951528,-25.11098041016306
121.25275590419542,2.046558316185056,8.206854243845662,9.723735662909775,1.0527979334430697,-23.938643249069163
60.8117103041824,1.957143214061148,8.206854243845662,9.723735662909775,1.0525988410265756,-25.562866921674953
115.1516602479545,2.1835688337474437,8.206854243845662,9.723735662909775,1.052532874763399,-23.757387760583185
97.03574699145678,2.376770986139036,8.206854243845662,9.723735662909775,1.0521291097259255,-23.931901808026694
121.37266795196724,2.0415532742976836,8.206854243845662,9.723735662909775,1.051957724555093,-23.966774038868664
54.203525530450136,1.7430487853836354,8.206854243845662,9.723735662909775,1.0518147396431543,-26.665785525204402
82.92498744642569,2.133826073389841,8.206854243845662,9.723735662909775,1.0517681170880908,-26.65290378838275
78.4174380121531,2.286047843071927,8.206854243845662,9.723735662909775,1.0517075059347452,-24.55938380723188
83.09696690539002,2.335094865927545,8.206854243845662,9.723735662909775,1.051686368030905,-24.36568697039981
85.73850984193467,2.1523473880236423,8.206854243845662,9.723735662909775,1.0515320831140627,-26.552783726869144
102.8591809250756,2.168024468365914,8.206854243845662,9.723735662909775,1.0513228188853398,-25.770988282712462
57.52086648169405,1.7970355961730888,8.206854243845662,9.723735662909775,1.0508921229280241,-26.900916229687024
74.63025252749668,2.056008494152465,8.206854243845662,9.723735662909775,1.0505056567562163,-26.876582592743073
117.59273058337703,2.047648676067638,8.206854243845662,9.723735662909775,1.0504568810457715,-24.804012480430025
120.87058176113402,2.010772073063237,8.206854243845662,9.723735662909775,1.05040400065488,-24.46259112649977
58.98774726323155,1.8231177260233975,8.206854243845662,9.723735662909775,1.0503514639225955,-26.939590123492195
68.74053510175419,2.1313249228878277,8.206854243845662,9.723735662909775,1.0499194439442687,-25.059061684757566
94.6344992828666,2.3799734803313584,8.206854243845662,9.723735662909775,1.0498423025498704,-24.002314435909966
116.04197925136044,2.0658927382253864,8.206854243845662,9.723735662909775,1.049794827513657,-24.923774762405976
96.58979404168002,2.1829523669976965,8.206854243845662,9.723735662909775,1.0494817967340586,-26.07982306250143
121.74050222971988,2.020357849589388,8.206854243845662,9.723735662909775,1.0493181426471756,-24.122800839976858
111.21732690609412,2.1149079073324515,8.206854243845662,9.723735662909775,1.0491251642604125,-25.260712965620243
101.24342806978468,2.3556244545021485,8.206854243845662,9.723735662909775,1.0490819859573937,-23.862875697913847
121.60381919592425,2.0101761789103136,8.206854243845662,9.723735662909775,1.0490600177150102,-24.2806427856639
63.96941859221399,1.908116219057689,8.206854243845662,9.723735662909775,1.0490366280952002,-26.986411782487444
54.78782305956355,1.756769629372826,8.206854243845662,9.723735662909775,1.048753162951006,-26.650773403464836
116.91820611758,2.057165806883887,8.206854243845662,9.723735662909775,1.0485097608345066,-24.839501450617664
93.21719999226345,2.3795920348436823,8.206854243845662,9.723735662909775,1.0484990288943825,-24.04694885100837
93.21719999226345,2.3795920348436823,8.206854243845662,9.723735662909775,1.0484990288943825,-24.04694885100837
54.48511726784172,1.757257605334047,8.206854243845662,9.723735662909775,1.0483530200464188,-26.543661732956505
95.11875172712004,2.1835281416432366,8.206854243845662,9.723735662909775,1.0481813937441995,-26.14168060741546
112.0687763968255,2.2339096170139356,8.206854243845662,9.723735662909775,1.0480010970102411,-23.775077607009866
116.5162062938886,2.152999318450739,8.206854243845662,9.723735662909775,1.0479837797298701,-23.81830574846449
99.71848146548244,2.179760083457466,8.206854243845662,9.723735662909775,1.0477727836162876,-25.914391805494347
56.81491142321409,1.845014249212667,8.206854243845662,9.723735662909775,1.0475685645551611,-25.994116336072704
74.06928524257934,2.2231861518642546,8.206854243845662,9.723735662909775,1.0473875354924234,-24.78835298552715
109.48322357951368,2.130649112301498,8.206854243845662,9.723735662909775,1.0471716308379981,-25.357262114245053
101.30671167565887,2.354128324208858,8.206854243845662,9.723735662909775,1.0471117693538288,-23.872775414181334
72.87726694182992,2.203911536278767,8.206854243845662,9.723735662909775,1.0470387824723504,-24.851143688463942
96.46483904856645,2.1842994418185384,8.206854243845662,9.723735662909775,1.0468739731701504,-26.070251786638984
66.54901372620907,2.0852597324980167,8.206854243845662,9.723735662909775,1.0468600521959086,-25.21259183616198
88.98697763995064,2.17044472615747,8.206854243845662,9.723735662909775,1.046854597234533,-26.400362584158472
114.41376263310464,2.192741224825255,8.206854243845662,9.723735662909775,1.0467562360270974,-23.7991517470113
55.98596656392128,1.7767563511979034,8.206854243845662,9.723735662909775,1.0465085762795163,-26.734176417116647
100.47599572824862,2.3588584947932816,8.206854243845662,9.723735662909775,1.0464038305235168,-23.891490308964087
76.19084286852767,2.075500377662564,8.206854243845662,9.723735662909775,1.0463363889155366,-26.813717531739616
